Subject ID,Slice Index,Haarpsi,VSI,VIF,NQM,LPIPS,Motion_Level,sequence
brain_AXT1_202_2020410,6,50,50,50,50,50,0,t1
brain_AXT1_202_2020410,7,50,50,50,50,50,0,t1
brain_AXT1_202_2020410,8,50,50,50,50,50,0,t1
brain_AXT1_202_2020410,9,50,50,50,50,50,0,t1
brain_AXT1_202_2020341,0,50,50,50,50,50,0,t1
brain_AXT1_202_2020341,1,50,50,50,50,50,0,t1
brain_AXT1_202_2020341,2,50,50,50,50,50,0,t1
brain_AXT1_202_2020341,3,50,50,50,50,50,0,t1
brain_AXT1_202_2020341,4,50,50,50,50,50,0,t1
brain_AXT1_202_2020341,5,50,50,50,50,50,0,t1
brain_AXT1_202_2020341,6,50,50,50,50,50,0,t1
brain_AXT1_202_2020341,7,50,50,50,50,50,0,t1
brain_AXT1_202_2020341,8,50,50,50,50,50,0,t1
brain_AXT1_202_2020341,9,50,50,50,50,50,0,t1
brain_AXT1_202_2020100,0,50,50,50,50,50,0,t1
brain_AXT1_202_2020100,1,50,50,50,50,50,0,t1
brain_AXT1_202_2020100,2,50,50,50,50,50,0,t1
brain_AXT1_202_2020100,3,50,50,50,50,50,0,t1
brain_AXT1_202_2020100,4,50,50,50,50,50,0,t1
brain_AXT1_202_2020100,5,50,50,50,50,50,0,t1
brain_AXT1_202_2020100,6,50,50,50,50,50,0,t1
brain_AXT1_202_2020100,7,50,50,50,50,50,0,t1
brain_AXT1_202_2020100,8,50,50,50,50,50,0,t1
brain_AXT1_202_2020100,9,50,50,50,50,50,0,t1
brain_AXT1_201_6002879,0,50,50,50,50,50,0,t1
brain_AXT1_201_6002879,1,50,50,50,50,50,0,t1
brain_AXT1_201_6002879,2,50,50,50,50,50,0,t1
brain_AXT1_201_6002879,3,50,50,50,50,50,0,t1
brain_AXT1_201_6002879,4,50,50,50,50,50,0,t1
brain_AXT1_201_6002879,5,50,50,50,50,50,0,t1
brain_AXT1_201_6002879,6,50,50,50,50,50,0,t1
brain_AXT1_201_6002879,7,50,50,50,50,50,0,t1
brain_AXT1_201_6002879,8,50,50,50,50,50,0,t1
brain_AXT1_201_6002879,9,50,50,50,50,50,0,t1
brain_AXT1_201_6002875,0,50,50,50,50,50,0,t1
brain_AXT1_201_6002875,1,50,50,50,50,50,0,t1
brain_AXT1_201_6002875,2,50,50,50,50,50,0,t1
brain_AXT1_201_6002875,3,50,50,50,50,50,0,t1
brain_AXT1_201_6002875,4,50,50,50,50,50,0,t1
brain_AXT1_201_6002875,5,50,50,50,50,50,0,t1
brain_AXT1_201_6002875,6,50,50,50,50,50,0,t1
brain_AXT1_201_6002875,7,50,50,50,50,50,0,t1
brain_AXT1_201_6002875,8,50,50,50,50,50,0,t1
brain_AXT1_201_6002875,9,50,50,50,50,50,0,t1
brain_AXT1_201_6002869,0,50,50,50,50,50,0,t1
brain_AXT1_201_6002869,1,50,50,50,50,50,0,t1
brain_AXT1_201_6002869,2,50,50,50,50,50,0,t1
brain_AXT1_201_6002869,3,50,50,50,50,50,0,t1
brain_AXT1_201_6002869,4,50,50,50,50,50,0,t1
brain_AXT1_201_6002869,5,50,50,50,50,50,0,t1
brain_AXT1_201_6002869,6,50,50,50,50,50,0,t1
brain_AXT1_201_6002869,7,50,50,50,50,50,0,t1
brain_AXT1_201_6002869,8,50,50,50,50,50,0,t1
brain_AXT1_201_6002869,9,50,50,50,50,50,0,t1
brain_AXT1_201_6002865,0,50,50,50,50,50,0,t1
brain_AXT1_201_6002865,1,50,50,50,50,50,0,t1
brain_AXT1_201_6002865,2,50,50,50,50,50,0,t1
brain_AXT1_201_6002865,3,50,50,50,50,50,0,t1
brain_AXT1_201_6002865,4,50,50,50,50,50,0,t1
brain_AXT1_201_6002865,5,50,50,50,50,50,0,t1
brain_AXT1_201_6002865,6,50,50,50,50,50,0,t1
brain_AXT1_201_6002865,7,50,50,50,50,50,0,t1
brain_AXT1_201_6002865,8,50,50,50,50,50,0,t1
brain_AXT1_201_6002865,9,50,50,50,50,50,0,t1
brain_AXT1_201_6002863,0,50,50,50,50,50,0,t1
brain_AXT1_201_6002863,1,50,50,50,50,50,0,t1
brain_AXT1_201_6002863,2,50,50,50,50,50,0,t1
brain_AXT1_201_6002863,3,50,50,50,50,50,0,t1
brain_AXT1_201_6002863,4,50,50,50,50,50,0,t1
brain_AXT1_201_6002863,5,50,50,50,50,50,0,t1
brain_AXT1_201_6002863,6,50,50,50,50,50,0,t1
brain_AXT1_201_6002863,7,50,50,50,50,50,0,t1
brain_AXT1_201_6002863,8,50,50,50,50,50,0,t1
brain_AXT1_201_6002863,9,50,50,50,50,50,0,t1
brain_AXT1_201_6002826,0,50,50,50,50,50,0,t1
brain_AXT1_201_6002826,1,50,50,50,50,50,0,t1
brain_AXT1_201_6002826,2,50,50,50,50,50,0,t1
brain_AXT1_201_6002826,3,50,50,50,50,50,0,t1
brain_AXT1_201_6002826,4,50,50,50,50,50,0,t1
brain_AXT1_201_6002826,5,50,50,50,50,50,0,t1
brain_AXT1_201_6002826,6,50,50,50,50,50,0,t1
brain_AXT1_201_6002826,7,50,50,50,50,50,0,t1
brain_AXT1_201_6002826,8,50,50,50,50,50,0,t1
brain_AXT1_201_6002826,9,50,50,50,50,50,0,t1
brain_AXT1_201_6002820,0,50,50,50,50,50,0,t1
brain_AXT1_201_6002820,1,50,50,50,50,50,0,t1
brain_AXT1_201_6002820,2,50,50,50,50,50,0,t1
brain_AXT1_201_6002820,3,50,50,50,50,50,0,t1
brain_AXT1_201_6002820,4,50,50,50,50,50,0,t1
brain_AXT1_201_6002820,5,50,50,50,50,50,0,t1
brain_AXT1_201_6002820,6,50,50,50,50,50,0,t1
brain_AXT1_201_6002820,7,50,50,50,50,50,0,t1
brain_AXT1_201_6002820,8,50,50,50,50,50,0,t1
brain_AXT1_201_6002820,9,50,50,50,50,50,0,t1
brain_AXT1_201_6002796,0,50,50,50,50,50,0,t1
brain_AXT1_201_6002796,1,50,50,50,50,50,0,t1
brain_AXT1_201_6002796,2,50,50,50,50,50,0,t1
brain_AXT1_201_6002796,3,50,50,50,50,50,0,t1
brain_AXT1_201_6002796,4,50,50,50,50,50,0,t1
brain_AXT1_201_6002796,5,50,50,50,50,50,0,t1
brain_AXT1_201_6002796,6,50,50,50,50,50,0,t1
brain_AXT1_201_6002796,7,50,50,50,50,50,0,t1
brain_AXT1_201_6002796,8,50,50,50,50,50,0,t1
brain_AXT1_201_6002796,9,50,50,50,50,50,0,t1
brain_AXT1_201_6002790,0,50,50,50,50,50,0,t1
brain_AXT1_201_6002790,1,50,50,50,50,50,0,t1
brain_AXT1_201_6002790,2,50,50,50,50,50,0,t1
brain_AXT1_201_6002790,3,50,50,50,50,50,0,t1
brain_AXT1_201_6002790,4,50,50,50,50,50,0,t1
brain_AXT1_201_6002790,5,50,50,50,50,50,0,t1
brain_AXT1_201_6002790,6,50,50,50,50,50,0,t1
brain_AXT1_201_6002790,7,50,50,50,50,50,0,t1
brain_AXT1_201_6002790,8,50,50,50,50,50,0,t1
brain_AXT1_201_6002790,9,50,50,50,50,50,0,t1
brain_AXT1_201_6002783,0,50,50,50,50,50,0,t1
brain_AXT1_201_6002783,1,50,50,50,50,50,0,t1
brain_AXT1_201_6002783,2,50,50,50,50,50,0,t1
brain_AXT1_201_6002783,3,50,50,50,50,50,0,t1
brain_AXT1_201_6002783,4,50,50,50,50,50,0,t1
brain_AXT1_201_6002783,5,50,50,50,50,50,0,t1
brain_AXT1_201_6002783,6,50,50,50,50,50,0,t1
brain_AXT1_201_6002783,7,50,50,50,50,50,0,t1
brain_AXT1_201_6002783,8,50,50,50,50,50,0,t1
brain_AXT1_201_6002783,9,50,50,50,50,50,0,t1
brain_AXT1PRE_210_6001788,0,50,50,50,50,50,0,t1
brain_AXT1PRE_210_6001788,1,50,50,50,50,50,0,t1
brain_AXT1PRE_210_6001788,2,50,50,50,50,50,0,t1
brain_AXT1PRE_210_6001788,3,50,50,50,50,50,0,t1
brain_AXT1PRE_210_6001788,4,50,50,50,50,50,0,t1
brain_AXT1PRE_210_6001788,5,50,50,50,50,50,0,t1
brain_AXT1PRE_210_6001788,6,50,50,50,50,50,0,t1
brain_AXT1PRE_210_6001788,7,50,50,50,50,50,0,t1
brain_AXT1PRE_210_6001788,8,50,50,50,50,50,0,t1
brain_AXT1PRE_210_6001788,9,50,50,50,50,50,0,t1
brain_AXT1PRE_210_6001774,0,50,50,50,50,50,0,t1
brain_AXT1PRE_210_6001774,1,50,50,50,50,50,0,t1
brain_AXT1PRE_210_6001774,2,50,50,50,50,50,0,t1
brain_AXT1PRE_210_6001774,3,50,50,50,50,50,0,t1
brain_AXT1PRE_210_6001774,4,50,50,50,50,50,0,t1
brain_AXT1PRE_210_6001774,5,50,50,50,50,50,0,t1
brain_AXT1PRE_210_6001774,6,50,50,50,50,50,0,t1
brain_AXT1PRE_210_6001774,7,50,50,50,50,50,0,t1
brain_AXT1PRE_210_6001774,8,50,50,50,50,50,0,t1
brain_AXT1PRE_210_6001774,9,50,50,50,50,50,0,t1
brain_AXT1PRE_210_6001739,0,50,50,50,50,50,0,t1
brain_AXT1PRE_210_6001739,1,50,50,50,50,50,0,t1
brain_AXT1PRE_210_6001739,2,50,50,50,50,50,0,t1
brain_AXT1PRE_210_6001739,3,50,50,50,50,50,0,t1
brain_AXT1PRE_210_6001739,4,50,50,50,50,50,0,t1
brain_AXT1PRE_210_6001739,5,50,50,50,50,50,0,t1
brain_AXT1PRE_210_6001739,6,50,50,50,50,50,0,t1
brain_AXT1PRE_210_6001739,7,50,50,50,50,50,0,t1
brain_AXT1PRE_210_6001739,8,50,50,50,50,50,0,t1
brain_AXT1PRE_210_6001739,9,50,50,50,50,50,0,t1
brain_AXT1PRE_210_6001703,0,50,50,50,50,50,0,t1
brain_AXT1PRE_210_6001703,1,50,50,50,50,50,0,t1
brain_AXT1PRE_210_6001703,2,50,50,50,50,50,0,t1
brain_AXT1PRE_210_6001703,3,50,50,50,50,50,0,t1
brain_AXT1PRE_210_6001703,4,50,50,50,50,50,0,t1
brain_AXT1PRE_210_6001703,5,50,50,50,50,50,0,t1
brain_AXT1PRE_210_6001703,6,50,50,50,50,50,0,t1
brain_AXT1PRE_210_6001703,7,50,50,50,50,50,0,t1
brain_AXT1PRE_210_6001703,8,50,50,50,50,50,0,t1
brain_AXT1PRE_210_6001703,9,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001449,0,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001449,1,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001449,2,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001449,3,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001449,4,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001449,5,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001449,6,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001449,7,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001449,8,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001449,9,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001364,0,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001364,1,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001364,2,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001364,3,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001364,4,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001364,5,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001364,6,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001364,7,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001364,8,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001364,9,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001293,0,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001293,1,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001293,2,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001293,3,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001293,4,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001293,5,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001293,6,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001293,7,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001293,8,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001293,9,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001278,0,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001278,1,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001278,2,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001278,3,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001278,4,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001278,5,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001278,6,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001278,7,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001278,8,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001278,9,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001274,0,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001274,1,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001274,2,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001274,3,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001274,4,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001274,5,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001274,6,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001274,7,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001274,8,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001274,9,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001267,0,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001267,1,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001267,2,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001267,3,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001267,4,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001267,5,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001267,6,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001267,7,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001267,8,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001267,9,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001219,0,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001219,1,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001219,2,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001219,3,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001219,4,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001219,5,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001219,6,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001219,7,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001219,8,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001219,9,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001156,0,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001156,1,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001156,2,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001156,3,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001156,4,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001156,5,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001156,6,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001156,7,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001156,8,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001156,9,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001119,0,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001119,1,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001119,2,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001119,3,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001119,4,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001119,5,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001119,6,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001119,7,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001119,8,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001119,9,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001105,0,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001105,1,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001105,2,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001105,3,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001105,4,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001105,5,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001105,6,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001105,7,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001105,8,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6001105,9,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6000989,0,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6000989,1,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6000989,2,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6000989,3,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6000989,4,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6000989,5,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6000989,6,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6000989,7,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6000989,8,50,50,50,50,50,0,t1
brain_AXT1PRE_209_6000989,9,50,50,50,50,50,0,t1
brain_AXT1PRE_205_6000155,0,50,50,50,50,50,0,t1
brain_AXT1PRE_205_6000155,1,50,50,50,50,50,0,t1
brain_AXT1PRE_205_6000155,2,50,50,50,50,50,0,t1
brain_AXT1PRE_205_6000155,3,50,50,50,50,50,0,t1
brain_AXT1PRE_205_6000155,4,50,50,50,50,50,0,t1
brain_AXT1PRE_205_6000155,5,50,50,50,50,50,0,t1
brain_AXT1PRE_205_6000155,6,50,50,50,50,50,0,t1
brain_AXT1PRE_205_6000155,7,50,50,50,50,50,0,t1
brain_AXT1PRE_205_6000155,8,50,50,50,50,50,0,t1
brain_AXT1PRE_205_6000155,9,50,50,50,50,50,0,t1
brain_AXT1PRE_205_6000149,0,50,50,50,50,50,0,t1
brain_AXT1PRE_205_6000149,1,50,50,50,50,50,0,t1
brain_AXT1PRE_205_6000149,2,50,50,50,50,50,0,t1
brain_AXT1PRE_205_6000149,3,50,50,50,50,50,0,t1
brain_AXT1PRE_205_6000149,4,50,50,50,50,50,0,t1
brain_AXT1PRE_205_6000149,5,50,50,50,50,50,0,t1
brain_AXT1PRE_205_6000149,6,50,50,50,50,50,0,t1
brain_AXT1PRE_205_6000149,7,50,50,50,50,50,0,t1
brain_AXT1PRE_205_6000149,8,50,50,50,50,50,0,t1
brain_AXT1PRE_205_6000149,9,50,50,50,50,50,0,t1
brain_AXT1PRE_205_6000146,0,50,50,50,50,50,0,t1
brain_AXT1PRE_205_6000146,1,50,50,50,50,50,0,t1
brain_AXT1PRE_205_6000146,2,50,50,50,50,50,0,t1
brain_AXT1PRE_205_6000146,3,50,50,50,50,50,0,t1
brain_AXT1PRE_205_6000146,4,50,50,50,50,50,0,t1
brain_AXT1PRE_205_6000146,5,50,50,50,50,50,0,t1
brain_AXT1PRE_205_6000146,6,50,50,50,50,50,0,t1
brain_AXT1PRE_205_6000146,7,50,50,50,50,50,0,t1
brain_AXT1PRE_205_6000146,8,50,50,50,50,50,0,t1
brain_AXT1PRE_205_6000146,9,50,50,50,50,50,0,t1
brain_AXT1PRE_205_6000036,0,50,50,50,50,50,0,t1
brain_AXT1PRE_205_6000036,1,50,50,50,50,50,0,t1
brain_AXT1PRE_205_6000036,2,50,50,50,50,50,0,t1
brain_AXT1PRE_205_6000036,3,50,50,50,50,50,0,t1
brain_AXT1PRE_205_6000036,4,50,50,50,50,50,0,t1
brain_AXT1PRE_205_6000036,5,50,50,50,50,50,0,t1
brain_AXT1PRE_205_6000036,6,50,50,50,50,50,0,t1
brain_AXT1PRE_205_6000036,7,50,50,50,50,50,0,t1
brain_AXT1PRE_205_6000036,8,50,50,50,50,50,0,t1
brain_AXT1PRE_205_6000036,9,50,50,50,50,50,0,t1
brain_AXT1PRE_205_6000021,0,50,50,50,50,50,0,t1
brain_AXT1PRE_205_6000021,1,50,50,50,50,50,0,t1
brain_AXT1PRE_205_6000021,2,50,50,50,50,50,0,t1
brain_AXT1PRE_205_6000021,3,50,50,50,50,50,0,t1
brain_AXT1PRE_205_6000021,4,50,50,50,50,50,0,t1
brain_AXT1PRE_205_6000021,5,50,50,50,50,50,0,t1
brain_AXT1PRE_205_6000021,6,50,50,50,50,50,0,t1
brain_AXT1PRE_205_6000021,7,50,50,50,50,50,0,t1
brain_AXT1PRE_205_6000021,8,50,50,50,50,50,0,t1
brain_AXT1PRE_205_6000021,9,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000856,0,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000856,1,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000856,2,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000856,3,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000856,4,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000856,5,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000856,6,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000856,7,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000856,8,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000856,9,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000843,0,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000843,1,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000843,2,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000843,3,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000843,4,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000843,5,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000843,6,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000843,7,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000843,8,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000843,9,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000811,0,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000811,1,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000811,2,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000811,3,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000811,4,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000811,5,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000811,6,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000811,7,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000811,8,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000811,9,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000807,0,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000807,1,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000807,2,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000807,3,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000807,4,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000807,5,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000807,6,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000807,7,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000807,8,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000807,9,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000761,0,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000761,1,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000761,2,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000761,3,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000761,4,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000761,5,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000761,6,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000761,7,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000761,8,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000761,9,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000777,0,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000777,1,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000777,2,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000777,3,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000777,4,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000777,5,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000777,6,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000777,7,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000777,8,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000777,9,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000744,0,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000744,1,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000744,2,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000744,3,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000744,4,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000744,5,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000744,6,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000744,7,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000744,8,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000744,9,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000724,0,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000724,1,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000724,2,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000724,3,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000724,4,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000724,5,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000724,6,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000724,7,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000724,8,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000724,9,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000721,0,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000721,1,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000721,2,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000721,3,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000721,4,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000721,5,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000721,6,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000721,7,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000721,8,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000721,9,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000719,0,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000719,1,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000719,2,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000719,3,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000719,4,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000719,5,50,50,50,50,50,0,t1
brain_AXT1PRE_203_6000719,6,50,50,50,50,50,0,t1
